timestamp,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,shoulder_link.x,shoulder_link.y,shoulder_link.z,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,forearm_link.x,forearm_link.y,forearm_link.z,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,bracelet_link.x,bracelet_link.y,bracelet_link.z
1.366,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.659,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.387,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.662,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.408,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.664,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.429,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.667,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.450,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.669,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.471,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.672,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.492,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.674,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.513,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.677,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.534,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.680,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.555,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.682,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.576,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.685,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.597,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.687,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.618,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.690,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.639,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.692,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.660,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.695,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.681,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.698,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.702,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.700,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.723,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.703,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.744,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.705,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.765,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.708,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.785,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.710,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.807,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.713,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.828,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.715,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.849,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.718,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.870,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.721,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.891,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.723,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.912,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.726,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.933,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.728,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.954,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.731,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.975,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.733,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.996,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.736,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.017,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.739,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.038,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.741,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.059,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.744,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.080,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.746,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.101,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.749,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.122,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.751,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.143,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.754,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.164,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.757,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.185,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.759,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.206,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.762,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.227,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.764,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.248,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.767,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.269,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.769,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.290,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.772,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.311,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.774,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.332,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.777,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
2.353,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.780,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
